,cnpj
90507,20019375000100
90508,23878515000194
90509,81016461000154
90510,20020286000184
90511,23879356000142
90512,35903364000166
90513,23879852000104
90514,20026482000166
90515,81045775000185
90516,81096356000172
90517,20029110000193
90518,20030266000194
90519,23882323000151
90520,17781052000145
90521,17781133000145
90522,17781890000119
90523,23883327000154
90524,17783008000174
90525,17783031000169
90526,23883890000122
90527,17783878000143
90528,23884289000154
90529,23885024000170
90530,33868439000190
90531,23885546000172
90532,23885589000158
90533,33868653000146
90534,23886930000190
90535,23886930000270
90536,19876707000194
90537,33851774000185
90538,17684520000163
90539,2729735000186
90540,23891420000100
90541,20034767000149
90542,17771019000134
90543,17771281000189
90544,17771286000101
90545,17771830000115
90546,20038387000182
90547,17771986000104
90548,20038654000111
90549,20039239000182
90550,17773262000191
90551,20041308000192
90552,17775672000171
90553,17776214000157
90554,81088239000167
90555,81089104000116
90556,23894678000160
90557,20056960000180
90558,81238933000113
90559,81239253000114
90560,81240103000120
90561,81240988000168
90562,17788151000159
90563,23898746000160
90564,23899271000126
90565,33873659000101
90566,81252918000120
90567,23900118000171
90568,23900255000106
90569,81255721000144
90570,23900582000168
90571,23900623000116
90572,23901044000198
90573,60840915000218
90574,23901387000152
90575,17789167000186
90576,23902646000160
90577,17789523000161
90578,81209900000145
90579,33874047000133
90580,17790715000198
90581,17791186000147
90582,20047962000103
90583,17792074000100
90584,20048230000138
90585,20050943000136
90586,17794451000140
90587,17794541000131
90588,20053182000176
90589,20053861000145
90590,20054025000185
90591,17784625000194
90592,9317985000158
90593,20055896000113
90594,35918459000153
90595,23908832000106
90596,23910546000185
90597,33875875000196
90598,23910676000118
90599,23910802000134
90600,23911669000130
90601,23911837000198
90602,81309791000138
90603,33876635000106
90604,33877176000185
90605,23914472000155
90606,33877685000108
90607,80257975000139
90608,39628254000194
90609,2735207000130
90610,2735351000176
90611,80202310000128
90612,2735915000170
90613,33878743000118
90614,81369472000118
90615,20064191000162
90616,33879279000184
90617,23918765000100
90618,20065635000184
90619,23920036000199
90620,81400897000142
90621,20070064000176
90622,33874387000164
90623,33874407000105
90624,81408072000174
90625,23921429000117
90626,33875004000172
90627,23922244000127
90628,60984820000197
90629,23923037000197
90630,23923591000174
90631,23924695000101
90632,23926015000180
90633,23926760000120
90634,23927270000148
90635,23927440000194
90636,81451163000192
90637,23927579000138
90638,33882827000125
90639,2784594000102
90640,80811250000140
90641,2784844000104
90642,17750466000107
90643,2785104000184
90644,17750492000135
90645,2785343000134
90646,17750702000195
90647,17750715000164
90648,17750715000245
90649,17750887000138
90650,33886056000144
90651,23928852000149
90652,23928855000182
90653,35926842000153
90654,23929111000182
90655,34748249000100
90656,20079974000110
90657,23929366000145
90658,23929567000142
90659,23929600000134
90660,81429367000208
90661,20082299000188
90662,23930135000151
90663,23930679000113
90664,23930881000145
90665,61194742000270
90666,23931245000138
90667,81439945000106
90668,23932399000144
90669,23932501000101
90670,23932734000104
90671,23888562000119
90672,33869714000190
90673,81171852000143
90674,23890118000138
90675,23937029000108
90676,81446700000106
90677,23937461000190
90678,34753795000201
90679,35931615000116
90680,20091734000130
90681,2441291000189
90682,23938574000291
90683,23938786000198
90684,19017174000195
90685,20096516000199
90686,35932987000167
90687,20099650000143
90688,2418675000180
90689,23939880000161
90690,2419040000106
90691,23940734000156
90692,23941841000107
90693,81519431000160
90694,23943043000106
90695,23943460000159
90696,23943689000193
90697,23944210000133
90698,2421149000170
90699,23944925000196
90700,23945482000158
90701,2425183000112
90702,23946322000123
90703,23946579000185
90704,49984263000171
90705,20084120000121
90706,23946643000128
90707,2430958000148
90708,2431488000137
90709,23946997000172
90710,23947034000193
90711,35930732000165
90712,81576613000173
90713,2434035000164
90714,2434035000245
90715,20087486000154
90716,23947374000114
90717,81583205000149
90718,2450437000152
90719,2450538000123
90720,81628976000105
90721,23948030000120
90722,81632051000138
90723,81632457000110
90724,81633232000189
90725,23948381000130
90726,81634321000140
90727,23949111000144
90728,23949178000189
90729,23949211000170
90730,2454182000104
90731,2454233000190
90732,23949940000127
90733,23950334000121
90734,35935062000170
90735,2456064000127
90736,35935719000107
90737,23952460000115
90738,19034110000100
90739,23952933000184
90740,23954240000120
90741,2460432000100
90742,23954674000120
90743,20100552000189
90744,49994767000253
90745,20101456000155
90746,81671398000190
90747,20110108000144
90748,23956819000122
90749,23957384000130
90750,33886765000120
90751,23958167000165
90752,23958198000116
90753,23959288000121
90754,33887465000165
90755,23960316000120
90756,23960564000171
90757,23962172000141
90758,33877839000161
90759,33877872000191
90760,23916255000102
90761,33878106000141
90762,17795850000126
90763,20058164000187
90764,23916848000160
90765,23917056000100
90766,23962300000157
90767,23962603000170
90768,33888887000155
90769,33888902000165
90770,23965150000135
90771,81776643000123
90772,23967424000125
90773,81787897000147
90774,23968606000110
90775,23968972000170
90776,23969683000195
90777,23970014000133
90778,19082089000100
90779,81676157000133
90780,81683187000177
90781,19090331000198
90782,33898361000156
90783,23974444000123
90784,81820144000196
90785,23974631000107
90786,81820797000175
90787,33894052000108
90788,33894103000100
90789,23975441000104
90790,23976239000105
90791,23977021000167
90792,19103424000100
90793,23978525000100
90794,19110767000100
90795,36487077000185
90796,19113430000148
90797,19120491000132
90798,23980809000122
90799,23980839000139
90800,23980926000196
90801,23981018000117
90802,23981265000113
90803,23981431000181
90804,19122544000154
90805,23981792000128
90806,23981954000128
90807,33896543000198
90808,23982872000106
90809,33884615000187
90810,81414773000116
90811,62546619000153
90812,23987750000102
90813,23988936000178
90814,23989192000106
90815,23990260000157
90816,23990260000238
90817,4941694000201
90818,17797011000147
90819,17797073000159
90820,23991419000158
90821,81849606000106
90822,23991616000177
90823,17799153000143
90824,19164347000106
90825,33900901000199
90826,4952864000164
90827,23992712000130
90828,17800932000111
90829,81857823000130
90830,33901530000160
90831,81860132000195
90832,23993645000178
90833,23993737000158
90834,23993744000150
90835,23993775000100
90836,19172513000108
90837,23994801000115
90838,33902663000150
90839,17802911000135
90840,33903052000127
90841,19133538000100
90842,33903518000194
90843,33903652000195
90844,23996021000104
90845,23996254000107
90846,33904659000121
90847,17805070000110
90848,23996447000168
90849,23996607000179
90850,23996713000152
90851,17806560000130
90852,17807294000160
90853,23996928000173
90854,17808000000115
90855,62474218000135
90856,17810526000130
90857,39766368000109
90858,23997874000160
90859,17813325000196
90860,33920334000132
90861,17820351000141
90862,17820671000100
90863,23998652000162
90864,23998887000154
90865,35948401000152
90866,23998960000198
90867,4979224000148
90868,82034653000156
90869,33904165000147
90870,33904174000138
90871,23999940000131
90872,24000408000121
90873,24000557000190
90874,24000684000190
90875,24000801000115
90876,33905028000127
90877,17824369000111
90878,24002914000150
90879,82050568000181
90880,24003391000166
90881,19177271000145
90882,24004019000174
90883,24005367000166
90884,82026535000104
90885,24006278000134
90886,17815706000104
90887,24009462000138
90888,24009480000110
90889,24009488000186
90890,24009517000100
90891,24009924000117
90892,4961689000171
90893,24010030000147
90894,34774199000127
90895,4962776000143
90896,24010357000119
90897,24010912000102
90898,24011117000139
90899,24011405000193
90900,9407808000162
90901,24011630000120
90902,24011816000189
90903,17819363000156
90904,17819914000181
90905,19241857000121
90906,24014055000119
90907,24014219000108
90908,24014224000110
90909,24014304000176
90910,24014836000103
90911,24015453000150
90912,24015600000191
90913,33907248000190
90914,24015891000118
90915,33907294000199
90916,33907466000124
90917,24016701000187
90918,24016809000170
90919,24017331000100
90920,33908402000148
90921,24018385000182
90922,24018813000177
90923,24019248000162
90924,24020746000125
90925,82092040000175
90926,82092909000181
90927,62953831000135
90928,82103136000191
90929,24023144000121
90930,19222098000150
90931,82107350000116
90932,24023986000183
90933,82110651000107
90934,33905466000195
90935,19229378000190
90936,24025436000101
90937,24025497000160
90938,24025649000125
90939,82119223000137
90940,33906141000127
90941,24027539000100
90942,24027553000104
90943,19278602000133
90944,24027785000154
90945,19279337000108
90946,24028601000170
90947,24030012000127
90948,19250247000194
90949,24032187000173
90950,24032666000190
90951,24033411000141
90952,19254617000161
90953,24034214000147
90954,14176157000187
90955,82179649000186
90956,24034394000167
90957,24034899000121
90958,24035083000112
90959,33912054000182
90960,23933562000193
90961,23933853000181
90962,23934006000131
90963,23934724000108
90964,23934859000173
90965,23936535000174
90966,24037321000129
90967,24037871000148
90968,24038015000107
90969,24045873000189
90970,24038446000173
90971,24038528000118
90972,24038912000110
90973,35953049000143
90974,33913777000104
90975,24039829000166
90976,82185463000130
90977,82185570000168
90978,5054756000137
90979,24040345000137
90980,24040743000153
90981,82188343000196
90982,24041551000161
90983,24041805000141
90984,24042129000120
90985,24042214000199
90986,33910757000171
90987,24044151000100
90988,33911091000176
90989,24044930000105
90990,24045357000154
90991,24047776000125
90992,23962519000156
90993,23962695000198
90994,23962816000100
90995,23964381000124
90996,19072639000100
90997,23965374000147
90998,23965534000158
90999,23965880000136
91000,17832691000192
91001,24051997000177
91002,5068310000161
91003,19289563000170
91004,24052585000151
91005,24052759000186
91006,5072512000187
91007,33918173000142
91008,82293325000174
91009,33918329000195
91010,24053852000105
91011,24054814000177
91012,24054863000100
91013,24054971000182
91014,19301874000107
91015,63319735000100
91016,24056053000192
91017,24056374000197
91018,33919425000158
91019,82317199000140
91020,24056705000199
91021,24057048000102
91022,24058284000135
91023,24058453000137
91024,24058512000177
91025,33920179000154
91026,24058568000121
91027,19315728000130
91028,24059214000100
91029,24059254000143
91030,24060036000129
91031,5094675000160
91032,5097756000114
91033,24061060000182
91034,33920798000149
91035,33920882000162
91036,33920892000106
91037,24061311000129
91038,17837040000195
91039,17837298000191
91040,24061947000170
91041,24062576000141
91042,17838094000175
91043,24062987000137
91044,82348905000111
91045,24064490000158
91046,24066193000141
91047,17841608000141
91048,24067185000110
91049,24069086000177
91050,24069572000195
91051,24069881000165
91052,24070630000109
91053,24070937000100
91054,82356957000130
91055,24071812000196
91056,17845501000171
91057,24072586000168
91058,5085416000173
91059,24073362000170
91060,24073402000184
91061,19346548000116
91062,17848344000158
91063,24074203000190
91064,17851422000173
91065,82445008000126
91066,24074540000188
91067,17851827000101
91068,17851973000137
91069,82449562000181
91070,17852121000164
91071,24075200000171
91072,82452814000121
91073,17852962000171
91074,5152435000175
91075,33924189000168
91076,17853161000120
91077,24076051000165
91078,82459249000124
91079,33924290000119
91080,33924352000192
91081,19389784000110
91082,24079008000153
91083,24079210000185
91084,33927651000180
91085,64075542000106
91086,24079779000140
91087,24079833000158
91088,24080650000152
91089,24080682000158
91090,33922351000109
91091,33922549000192
91092,19376418000126
91093,24085192000144
91094,24085400000105
91095,33928353000105
91096,24085584000103
91097,24085900000147
91098,82460775000104
91099,9492289000188
91100,24086302000192
91101,24086330000100
91102,33928602000162
91103,33928606000140
91104,19399859000143
91105,82470899000170
91106,24087851000181
91107,24088726000196
91108,24088851000104
91109,24088911000180
91110,23983446000189
91111,33897121000137
91112,23985476000124
91113,81806614000167
91114,17817167000142
91115,24089592000128
91116,33930576000107
91117,33930909000106
91118,24091467000152
91119,33931458000113
91120,24095222000101
91121,24095283000160
91122,24095513000191
